filename,label,mean_saturation,black_spot_ratio
a30bee25-14fb-43d2-9ab2-b179c920839c___RS_HL 5778.JPG,healthy,0.26533046,0.29296875
cbd14a0d-dbbd-42b7-a28e-4ad56133b425___RS_HL 7491.JPG,healthy,0.23051433,0.093170166015625
1c116208-4ef8-4b42-ba20-92c3b9ca957c___RS_HL 5885.JPG,healthy,0.2413589,0.1898956298828125
d5fc35d2-b7d0-4ff7-9f96-5d3055ef6dde___RS_HL 8150.JPG,healthy,0.25729737,0.0476531982421875
a48cbfdf-653b-4ab0-8f63-2d6977ec1014___RS_HL 5639.JPG,healthy,0.18492302,0.1400909423828125
71757e95-73f9-4d07-b357-feb6b120f4fd___RS_HL 7280.JPG,healthy,0.2982252,0.135345458984375
d5551b0d-594f-48c7-b689-c409145bf6cf___RS_HL 6325.JPG,healthy,0.14080736,0.0749664306640625
1c45cf6f-2e2e-4091-9bc9-24463f9fcf90___RS_HL 5733.JPG,healthy,0.18197769,0.016857710040983607
86bbe500-5e1b-4212-9c9d-eb324af1236b___RS_HL 7413.JPG,healthy,0.1808236,0.0403594970703125
9ee2b5e6-46cf-400f-a82f-660a2ac05157___RS_HL 5643.JPG,healthy,0.22569267,0.2604522705078125
11beda66-01e9-4bfd-be37-c0f8646d1478___RS_HL 6271.JPG,healthy,0.21022017,0.0941162109375
f4a37893-7443-478a-a9af-ba75e1f32767___RS_HL 5653.JPG,healthy,0.2005673,0.15032958984375
5a0aa782-76a8-4de9-89e9-47cb35d222e3___RS_HL 6310.JPG,healthy,0.10190556,0.050048828125
68812d5a-2b5d-4a89-b8de-f8f87422f321___RS_HL 6280.JPG,healthy,0.188716,0.0441741943359375
595381e5-c16b-4348-aaea-00763903646d___RS_HL 6153.JPG,healthy,0.20005102,0.152099609375
41a4e6fd-7e26-4c73-ac08-bcfffda53c0f___RS_HL 7322.JPG,healthy,0.2002472,0.0634002685546875
7e502244-9105-4931-abde-46f8f7993fd7___RS_HL 7745.JPG,healthy,0.20634852,0.0517425537109375
2b21526f-9ab0-444b-829a-fa97cd727733___RS_HL 7844.JPG,healthy,0.14706655,0.04656982421875
7450ae7f-41df-4afb-a9f5-6a4059d7a4a1___RS_HL 5818.JPG,healthy,0.25720775,0.2898101806640625
c81fa31b-23b0-4e58-bb69-36a45cb7898a___RS_HL 6093.JPG,healthy,0.2121564,0.129180908203125
db1d4348-8db7-420a-b2b4-ac86393f349e___RS_HL 8199.JPG,healthy,0.1648421,0.0493316650390625
4ddc6bdf-fa72-43ff-99df-36430b318df4___RS_HL 7499.JPG,healthy,0.29728812,0.063079833984375
68feaaac-b503-4202-99fb-2cb86ad427c3___RS_HL 7916.JPG,healthy,0.22723389,0.0199127197265625
298c8daf-43cc-4f65-b2db-65623425e5f8___RS_HL 6103.JPG,healthy,0.2713181,0.1844482421875
d6035c7f-f163-4c6b-ba51-d61d10ca1fed___RS_HL 8109.JPG,healthy,0.21198809,0.0573883056640625
fdbfa6f7-f887-442d-8df1-1f0cf839fc4d___RS_HL 6274.JPG,healthy,0.22203697,0.0956878662109375
d8bd2900-b811-43a1-9ed7-05aa5f3f2649___RS_HL 7794.JPG,healthy,0.24932854,0.042236328125
236eab7b-6301-4764-8e70-7b3b87ecc904___RS_HL 8147.JPG,healthy,0.18996994,0.0926055908203125
176a0917-16d8-43c6-8698-1ae095282e66___RS_HL 7903.JPG,healthy,0.2957127,0.05609130859375
752c8f77-8b65-46df-886f-e95346e7856f___RS_HL 5705.JPG,healthy,0.15307394,0.1566925048828125
857684fb-c4a3-43a4-ad47-da0058b403cd___RS_HL 8053.JPG,healthy,0.21270736,0.0533294677734375
d39e5813-55e2-40e1-a305-5d549efa46f4___RS_HL 8112.JPG,healthy,0.18231916,0.060272216796875
c7ede8ae-237e-4228-b635-96d3b6a0bebe___RS_HL 7986.JPG,healthy,0.28931355,0.1284942626953125
c9b9e157-bef7-41c8-be22-80933635137f___RS_HL 7922.JPG,healthy,0.15456201,0.08905029296875
221bfc6b-53d8-4677-8590-8f51530a9661___RS_HL 7260.JPG,healthy,0.15796366,0.014862060546875
1c807ca4-b6f5-4123-8d3b-cd44238df38d___RS_HL 6140.JPG,healthy,0.12483831,0.0354156494140625
b3a6e935-5855-48b2-905a-e3d6e1806e94___RS_HL 5688.JPG,healthy,0.28071365,0.397857666015625
269865f0-68b7-4046-8076-22e347b36567___RS_HL 6256.JPG,healthy,0.20668867,0.12054443359375
74df20a6-770a-4ab4-87a6-7020c98bc329___RS_HL 8064.JPG,healthy,0.28541434,0.041839599609375
8fdd8420-f139-40e5-8121-b76d43dcee32___RS_HL 6075.JPG,healthy,0.2707413,0.1572723388671875
a0a31340-6426-4e4b-9473-4daacbc305dc___RS_HL 7644.JPG,healthy,0.16601676,0.0
8acb2f43-d1ff-4a60-8462-04e578be3be2___RS_HL 7753.JPG,healthy,0.19981109,0.0183868408203125
7703726c-19ce-4e3a-a921-1a84161b12d0___RS_HL 8174.JPG,healthy,0.21878229,0.0202789306640625
281380c3-d61a-442c-8e1a-a8058645ff01___RS_HL 7350.JPG,healthy,0.14089549,0.071258544921875
94e40c05-1631-42bc-99b8-ec4afafd8d7b___RS_HL 5710.JPG,healthy,0.17731047,0.1889190673828125
38db4391-44e3-4aae-bb9d-51e8e03500b7___RS_HL 6321.JPG,healthy,0.13161312,0.037689208984375
801956aa-445e-4bb8-90bb-49dcea55c679___RS_HL 5865.JPG,healthy,0.21452172,0.2134552001953125
f2e86675-cb7b-4d8a-9400-9b844ccc3f9e___RS_HL 7323.JPG,healthy,0.15152343,0.09686279296875
ac49a568-aa04-4c08-88a6-d1551e3f41ca___RS_HL 8146.JPG,healthy,0.19892451,0.1197662353515625
ba26ee51-3cff-482d-8ed1-4387aa33f208___RS_HL 7316.JPG,healthy,0.21679111,0.0445556640625
e5e32bed-0c56-49c1-93d8-415115dd9a09___RS_HL 8006.JPG,healthy,0.18877815,0.0545501708984375
dbe91ac0-dcec-40f0-8be3-be2cafd83d5a___RS_HL 7384.JPG,healthy,0.2323433,0.1048736572265625
45b5782c-dd64-4513-954a-25a4c4c5fdef___RS_HL 7887.JPG,healthy,0.30194294,0.065155029296875
3df0da99-6c5d-4520-b396-9616e81f8935___RS_HL 6031.JPG,healthy,0.16392972,0.0804901123046875
5c74b103-09f2-48ae-bbdd-7aa9aaf929cc___RS_HL 5649.JPG,healthy,0.24293922,0.268035888671875
48cdfda2-59c7-4de9-96e2-a38dffd80754___RS_HL 6158.JPG,healthy,0.16556746,0.113861083984375
6dea065f-3b56-4372-a04a-ab6d20e47234___RS_HL 7453.JPG,healthy,0.15901075,0.1052093505859375
525ecf21-2ca1-4939-b258-6002432703aa___RS_HL 7712.JPG,healthy,0.19757007,0.000732421875
844a6049-175e-4f5b-bdf4-142866cf0bc8___RS_HL 8022.JPG,healthy,0.21780524,0.0507354736328125
ae0a8f1e-235b-4fd9-980f-58d486951875___RS_HL 6244.JPG,healthy,0.21161926,0.171295166015625
8a5fd341-9f0f-4c54-8f9d-b9c4c5b16994___RS_HL 7650.JPG,healthy,0.17871226,0.0005035400390625
09ad370f-ca6e-48fc-9b4b-990b0d9f6cd3___RS_HL 8135.JPG,healthy,0.24546443,0.039886474609375
abff9f5a-3cc5-4753-96e7-1271110346cc___RS_HL 5914.JPG,healthy,0.21934082,0.0081024169921875
b31cfff9-da7e-40ca-8e8a-2b8562031473___RS_HL 7333.JPG,healthy,0.1995225,0.1380615234375
bf5b3cf2-cc13-4fbd-b629-7a7f56afe59b___RS_HL 5932.JPG,healthy,0.14472441,0.045562744140625
cb6dbf98-5036-45b9-ab80-45b22ddbac00___RS_HL 6296.JPG,healthy,0.17400104,0.2011871337890625
1d7c71d2-fac0-4ee6-8def-765282cb744c___RS_HL 5758.JPG,healthy,0.27784482,0.2366485595703125
20102c8b-dde0-47d2-8035-7ceeb42f1961___RS_HL 6207.JPG,healthy,0.20688006,0.0443878173828125
acbdd971-62fa-4109-a0b7-38b6eae4d748___RS_HL 5939.JPG,healthy,0.1788949,0.070709228515625
8a311714-e680-4c68-8f3a-60f4bfc16ada___RS_HL 8062.JPG,healthy,0.17582165,0.0589141845703125
ce57ae51-2e2e-4e60-bbc8-033b7b0584d0___RS_HL 6005.JPG,healthy,0.23569094,0.0631866455078125
b49f9a95-3672-4f62-9767-51a0f9825267___RS_HL 6232.JPG,healthy,0.16993439,0.119903564453125
8ef4c6f0-d4fd-4d4c-bc4d-525b6b74b19a___RS_HL 7786.JPG,healthy,0.2770789,0.0188140869140625
818854a8-1153-49bb-8981-8c6e5f34fbbe___RS_HL 8089.JPG,healthy,0.2028659,0.0817718505859375
1116c1cc-48d8-4bb5-8349-099690ba0b0b___RS_HL 5980.JPG,healthy,0.15525916,0.05206298828125
55c7113c-3c1e-452c-a7bd-bb6fe007a20d___RS_HL 5724.JPG,healthy,0.24550518,0.2220458984375
1f2ffb52-a697-43fc-a0d0-609d30e33bfe___RS_HL 6010.JPG,healthy,0.2180054,0.0707244873046875
ae11ce7e-dfd2-42bc-9e1b-0b6a29f9e538___RS_HL 5674.JPG,healthy,0.22102633,0.1610870361328125
768f1904-8365-4d72-aa84-87d9f09ef2d5___RS_HL 7937.JPG,healthy,0.20139278,0.0263519287109375
230a4c38-8e59-4c1d-bda8-ee3401e6507b___RS_HL 7945.JPG,healthy,0.2893881,0.0989837646484375
0872ffc6-d9db-4ba7-a2bf-1fb0f537cafb___RS_HL 6129.JPG,healthy,0.25322974,0.2006072998046875
33acc3da-5f90-49e4-b70d-b3d60921e08e___RS_HL 7263.JPG,healthy,0.22621304,0.124267578125
303603ae-edae-45ba-914d-ab522db7089b___RS_HL 7400.JPG,healthy,0.15475987,0.09161376953125
b681e485-e0a6-489f-b9c9-c67d67e70801___RS_HL 5874.JPG,healthy,0.29875904,0.26092529296875
39f64aba-4bf0-434c-9800-4a0b6bc324bd___RS_HL 7934.JPG,healthy,0.2189553,0.0677032470703125
cf3df371-fa11-469e-8ab9-7bbeb7435920___RS_HL 6080.JPG,healthy,0.23239289,0.253143310546875
314b2ac4-0d06-4940-8517-0d4c1072acbf___RS_HL 5929.JPG,healthy,0.16348559,0.0365447998046875
530f24d7-aefb-419d-b814-2cb3a81cfe2c___RS_HL 6071.JPG,healthy,0.21129267,0.2860565185546875
ac41e650-367c-4a74-b26e-0a983bc1223b___RS_HL 7743.JPG,healthy,0.1843932,0.0076904296875
11c35e07-255e-42cf-b8e9-4533c35ce2c6___RS_HL 7500.JPG,healthy,0.23117726,0.04046630859375
063d4c39-48ee-4c1a-903a-fe1d8da621e1___RS_HL 7694.JPG,healthy,0.21522526,0.0087738037109375
022b515d-41fd-448e-abac-e8722c32d864___RS_HL 8131.JPG,healthy,0.32248294,0.0587158203125
ebba11b3-2d4b-4580-9c2f-9e59c1047cdc___RS_HL 7305.JPG,healthy,0.19315575,0.002044677734375
dbe783c1-f25b-4c7b-9151-4f4abab0ec31___RS_HL 5701.JPG,healthy,0.16007598,0.1868438720703125
0eacfbb6-3d68-4a89-b8f8-6b2d328102af___RS_HL 7961.JPG,healthy,0.2964053,0.0262603759765625
a8af4c4f-6022-4e82-99bf-b0044e1bd3c3___RS_HL 8003.JPG,healthy,0.19296022,0.0568084716796875
1c85fc77-1843-4a85-8f21-107385d5873c___RS_HL 7272.JPG,healthy,0.23297998,0.06103515625
27af3831-cc86-4c30-96a5-98d5a2375fcd___RS_HL 8183.JPG,healthy,0.20004521,0.0746307373046875
37581d20-bd40-4aca-81ae-00d83473d578___RS_HL 8091.JPG,healthy,0.18716064,0.0720977783203125
8ae37f10-377d-44a3-ad94-f271a95673c8___RS_HL 7297.JPG,healthy,0.21747568,0.000244140625
14896dc0-688d-456f-b5ec-a037695b0193___RS_HL 6268.JPG,healthy,0.17636575,0.0890350341796875
db85b64d-0f2a-41ad-9ac2-f912283d8e4b___RS_HL 7863.JPG,healthy,0.3206363,0.19976806640625
fc90f3d6-25bc-445e-b418-a5df46878d67___RS_HL 5767.JPG,healthy,0.2188423,0.0929718017578125
fc7a6626-26f1-4edd-9fa3-f4017354ef44___RS_HL 5903.JPG,healthy,0.20722355,0.02825927734375
42fdd9ce-6860-4862-8717-4f147884c7d6___RS_HL 5739.JPG,healthy,0.24451657,0.2415924072265625
3a6789e3-2dd3-4513-b21d-be34f521c4a1___RS_HL 8031.JPG,healthy,0.20767714,0.0614776611328125
8042447f-f615-4683-b8fc-267e746a4744___RS_HL 7820.JPG,healthy,0.19921397,0.0396270751953125
fe89ea86-5245-49a9-9f61-fae47ecc51e9___RS_HL 8116.JPG,healthy,0.1867873,0.0865478515625
3d075f90-7002-4c45-abc0-4f35ee49aa79___RS_HL 6272.JPG,healthy,0.19548306,0.0434112548828125
78308303-e9ca-4cc5-861a-9a7d8017bdad___RS_HL 6176.JPG,healthy,0.2590707,0.1321258544921875
51cb81e8-dd15-40cd-b4f2-5287379dfe74___RS_HL 6104.JPG,healthy,0.22786179,0.2169036865234375
ca1cb6e7-c72f-4c06-b7c8-b370b48a74c6___RS_HL 5691.JPG,healthy,0.28483737,0.2231903076171875
55a94d0f-ce98-4681-a4d5-a89dc2031b6a___RS_HL 7311.JPG,healthy,0.2433537,0.00372314453125
2116b976-703d-46af-b8a0-ee3ff8e4afa4___RS_HL 5793.JPG,healthy,0.24299765,0.2411346435546875
b09360ae-9c60-49b8-abb8-edc4c37d79c3___RS_HL 7643.JPG,healthy,0.16022138,0.0023193359375
a36d3771-3cbd-48ef-9e31-a1de629e56a6___RS_HL 8082.JPG,healthy,0.15377828,0.029449462890625
0f5cb632-9b97-48ce-88d6-45bf321175ce___RS_HL 6088.JPG,healthy,0.21602522,0.1304168701171875
c25d42b9-915a-442d-bdae-d1405e76b8a8___RS_HL 6179.JPG,healthy,0.14903286,0.110626220703125
0a285c8b-1c31-48d4-89f2-af8b9edc36f6___RS_HL 5759.JPG,healthy,0.27838722,0.1944580078125
1617e81b-190b-41e8-b258-cf432f65b7ab___RS_HL 6058.JPG,healthy,0.15467063,0.05816650390625
d45d99cd-6834-4e22-9a4d-f58ef0806ed0___RS_HL 7562.JPG,healthy,0.26908612,0.0291290283203125
e1049a9b-7eb2-423b-9a2f-299d24499732___RS_HL 7344.JPG,healthy,0.1640063,0.093841552734375
13866bf5-0193-41b4-8e26-cb09d35e8697___RS_HL 5945.JPG,healthy,0.24210402,0.0275726318359375
51e374ab-4fe6-4207-9d81-ec059f4cd3b8___RS_HL 8050.JPG,healthy,0.18744573,0.0487060546875
7236c207-e185-4e16-ad82-77b1dde69e23___RS_HL 6173.JPG,healthy,0.27503163,0.1833343505859375
0a02e8cb-b715-497f-a16a-c28b3409f927___RS_HL 7432.JPG,healthy,0.124691635,0.0980987548828125
01efa999-757d-487e-8250-27c7854c0ca8___RS_HL 7515.JPG,healthy,0.2289508,0.0406646728515625
de864ffe-aea2-4c80-bd60-adfc8787be7f___RS_HL 5985.JPG,healthy,0.15558472,0.0908966064453125
2a73c206-19c5-4f7c-80da-1bdf62354562___RS_HL 6082.JPG,healthy,0.24499115,0.21429443359375
a0c5f687-6807-44a3-8a74-faa5ab3d95bd___RS_HL 7850.JPG,healthy,0.17149831,0.0524444580078125
13cdbdbe-be7f-463c-9085-9ae160412772___RS_HL 6286.JPG,healthy,0.1513935,0.05523681640625
2836a80f-2aa7-46b1-8d64-0cf10037eb67___RS_HL 7268.JPG,healthy,0.19864894,0.0015106201171875
831c37a3-44c3-4f1e-9fa2-4c10551809d2___RS_HL 6108.JPG,healthy,0.21267,0.2434234619140625
5ceefac5-fa4f-4b5c-b270-3a945fc89ec0___RS_HL 6191.JPG,healthy,0.20855506,0.0218353271484375
5e552830-5ccd-4f85-9f77-ed63db285890___RS_HL 5994.JPG,healthy,0.17611022,0.1120758056640625
d6b55200-ce53-474b-be71-94b24991fa65___RS_HL 5743.JPG,healthy,0.24832703,0.18670654296875
abb44bf0-cc56-4086-a5eb-0747cddc367c___RS_HL 5679.JPG,healthy,0.1634557,0.1818084716796875
a5acd48c-a7c2-42de-8a2e-231bb94e134d___RS_HL 7591.JPG,healthy,0.27715054,0.0440826416015625
d2fc2f4e-9094-4e38-bc7a-f40c5c059280___RS_HL 8170.JPG,healthy,0.22962725,0.0564117431640625
4023916c-9823-4410-bd89-b8bfe1b0b456___RS_HL 6009.JPG,healthy,0.23437896,0.18963623046875
d80a4d8f-c6a6-41e9-92d0-ba21894f8c64___RS_HL 5794.JPG,healthy,0.21763438,0.198028564453125
445d268a-415e-41d4-80de-0116fdaca73d___RS_HL 5982.JPG,healthy,0.18168613,0.0505523681640625
c8f83443-9ab6-483b-99e2-d90760e32ea3___RS_HL 7535.JPG,healthy,0.16526707,0.02239990234375
c1d50cb3-894c-4cfa-b414-b0a81b8cfbe6___RS_HL 7405.JPG,healthy,0.12307844,0.0431060791015625
c53b358c-9cf4-4388-9743-7c3447715424___RS_HL 7880.JPG,healthy,0.16630973,0.0613861083984375
1e59b25e-551a-4343-a551-cd03abdb5cac___RS_HL 7376.JPG,healthy,0.16654563,0.0766754150390625
c36cccf8-e56e-49ea-ba5e-b44cb9e04ebd___RS_HL 6062.JPG,healthy,0.199926,0.2663726806640625
4b22a1e7-745b-4c78-a49e-14ca8cfba26a___RS_HL 8111.JPG,healthy,0.3134724,0.1345672607421875
ced4e27a-5eff-4190-a33a-cdc3d84c811e___RS_HL 6270.JPG,healthy,0.28059295,0.17169189453125
49c357ef-7887-43d3-a478-85486e70e2d3___RS_HL 5656.JPG,healthy,0.19325443,0.1501922607421875
3ecfd9ce-30c4-4453-9d90-75854c7f82b7___RS_HL 5950.JPG,healthy,0.25935724,0.0958709716796875
036e9351-118e-4795-9f80-74c369b98c88___RS_HL 7513.JPG,healthy,0.26905847,0.0617523193359375
13dba956-2c74-400e-a2ac-b06baeee5e38___RS_HL 7571.JPG,healthy,0.30700746,0.055816650390625
eed4b520-3e7c-4a4f-8e7a-26cd9a893a32___RS_HL 5661.JPG,healthy,0.22651713,0.129425048828125
1ff38f29-401d-4ec7-a99a-c4d3ccf42efc___RS_HL 7498.JPG,healthy,0.30888644,0.0227813720703125
87c49c13-8b4f-40c8-b624-57c19e6e51e9___RS_HL 5811.JPG,healthy,0.18341503,0.26300048828125
3737a846-d49c-4f70-bb38-a11922e093d5___RS_HL 8017.JPG,healthy,0.22388133,0.051483154296875
bcd55989-eab4-4d03-8fe2-2f24ba37c637___RS_HL 7394.JPG,healthy,0.19232662,0.2031402587890625
00a6039c-e425-4f7d-81b1-d6b0e668517e___RS_HL 7669.JPG,healthy,0.18877229,1.52587890625e-05
32d7538b-1c41-49c4-a67e-4ef228aaa438___RS_HL 7529.JPG,healthy,0.2668202,0.0402679443359375
34edd324-8b91-417c-bb4c-3bf0dbe348d2___RS_HL 7698.JPG,healthy,0.20929447,0.001251220703125
7569e8c8-96c8-4d87-8bcd-139566dd4d87___RS_HL 5763.JPG,healthy,0.19886065,0.1522674560546875
9fd4b6dc-c72b-4a90-b9c6-e5518f237d90___RS_HL 5760.JPG,healthy,0.28019816,0.2780303955078125
a0548b7d-598a-4637-acfa-653b7bd3e8cd___RS_HL 7917.JPG,healthy,0.23838985,0.017730712890625
83849d18-49c5-412b-91c5-3fe882335e88___RS_HL 7840.JPG,healthy,0.33095476,0.048797607421875
1cd322aa-2fdf-4e50-bb72-f9ebe031f385___RS_HL 7315.JPG,healthy,0.29895002,0.000274658203125
b55fbd6e-955c-4016-acff-4829df8a2f0f___RS_HL 7399.JPG,healthy,0.17339757,0.1258544921875
9e5f1beb-8245-4775-8298-4cb787b3f897___RS_HL 5854.JPG,healthy,0.3127435,0.328399658203125
7f447118-8a9c-4e77-8333-d411d1124c7f___RS_HL 5849.JPG,healthy,0.21070577,0.1664886474609375
da91e28c-3e10-406c-be5c-d10afd8e183d___RS_HL 6041.JPG,healthy,0.15547734,0.077239990234375
d6590bcb-cb7e-47c9-beb0-80785efb4046___RS_HL 6234.JPG,healthy,0.16154367,0.05438232421875
828a6b50-e2fb-4e63-a595-556aa41d43a7___RS_HL 6250.JPG,healthy,0.11816186,0.0394134521484375
ec41f18f-cd53-43db-ac79-954871449e40___RS_HL 7789.JPG,healthy,0.24072483,0.0502777099609375
94b7e2c6-9081-4546-b411-c89c0dd219e7___RS_HL 7416.JPG,healthy,0.20542192,0.1458740234375
53d09cc6-89ef-4180-a823-31c5f6566656___RS_HL 6070.JPG,healthy,0.22736688,0.341094970703125
20a6a1df-7c88-4c01-bfe0-2110c1eb0324___RS_HL 8133.JPG,healthy,0.27050233,0.0536956787109375
d25674da-5147-4d9d-9041-5b1e97afbdc5___RS_HL 7492.JPG,healthy,0.18925089,0.0603179931640625
c8fe407d-1806-41a1-9fee-0c7d2c538fba___RS_HL 6166.JPG,healthy,0.18658066,0.1982269287109375
4c7e1a5a-fc48-43a8-959d-c7c8ad6462b9___RS_HL 7561.JPG,healthy,0.24669954,0.053802490234375
84d6003b-3195-49cb-9831-861d9dc5b2cd___RS_HL 8041.JPG,healthy,0.22796153,0.0088653564453125
62047680-5efb-4779-99e0-d2bfe2ddba8a___RS_HL 7791.JPG,healthy,0.1557265,0.0230255126953125
d6aa67d8-1597-4c78-ae39-a6dcad5de6b2___RS_HL 6188.JPG,healthy,0.1909484,0.2038116455078125
7873b55d-17cc-4d91-8914-e2473d18b766___RS_HL 8067.JPG,healthy,0.16862796,0.0227813720703125
c95d4ca9-d33d-4cd6-b0da-31f327e8a5d6___RS_HL 7911.JPG,healthy,0.24210367,0.037841796875
87a26817-6916-47fc-8cdb-adc5c57ad21b___RS_HL 5684.JPG,healthy,0.20593259,0.20001220703125
201de0e4-a74d-4dff-9b5b-e997d36e63d7___RS_HL 7569.JPG,healthy,0.2044118,0.06109619140625
7c5e4508-64ba-4b06-8a5b-6d0147280d88___RS_HL 7577.JPG,healthy,0.19872451,0.085693359375
130a93b4-92ca-4883-b003-37954a929dbf___RS_HL 7855.JPG,healthy,0.19892445,0.046112060546875
d6318793-dacc-4b58-bb19-043324042180___RS_HL 7246.JPG,healthy,0.19288287,0.0360107421875
2f2f3662-f870-4b42-b00a-cf098b974d85___RS_HL 8140.JPG,healthy,0.17748553,0.0619049072265625
872f54d3-61de-4b41-aaa4-57caad5ad9d3___RS_HL 7865.JPG,healthy,0.23272392,0.06201171875
a600f02f-b4a8-43e5-8d31-4c0d99009d7b___RS_HL 8132.JPG,healthy,0.3483259,0.0785675048828125
faf64a07-ea03-429d-b41d-2a87d2dd066a___RS_HL 5957.JPG,healthy,0.24535562,0.0962677001953125
7b2e642b-cf2d-4154-b986-b7be01f215f5___RS_HL 7839.JPG,healthy,0.1875211,0.0442352294921875
3b9d4604-18c3-49a7-8ac3-07386ae370fb___RS_HL 8179.JPG,healthy,0.22213493,0.0548248291015625
feb2c7d8-0cfd-4eb1-86d0-78a893dd8943___RS_HL 7866.JPG,healthy,0.2010947,0.008880615234375
7b0dc46f-4bfd-4329-85a3-06db12434d3a___RS_HL 7603.JPG,healthy,0.30722338,0.102386474609375
60af8fc1-7f44-496c-9999-507d06e92142___RS_HL 7278.JPG,healthy,0.2752975,0.050323486328125
8b258036-674c-4553-8e2c-408d02319a05___RS_HL 7767.JPG,healthy,0.27512074,0.0459136962890625
afc0668a-0e88-4fa3-a91b-acf3f54551d7___RS_HL 7800.JPG,healthy,0.15955743,0.0728607177734375
4cd8dfb9-2afe-425f-a110-39882ded3802___RS_HL 5799.JPG,healthy,0.34646362,0.371307373046875
2408e9ef-1a03-44f4-9432-e24113c409e3___RS_HL 7556.JPG,healthy,0.2634759,0.0767059326171875
d5578393-868f-49fa-8fff-4f0484b4507e___RS_HL 5995.JPG,healthy,0.17539683,0.1185455322265625
49cc68a3-a1df-47c2-99d5-c2cb3a4c0227___RS_HL 7854.JPG,healthy,0.20488133,0.0195465087890625
99b7cd44-a359-45f7-98e0-155aa8f44eec___RS_HL 5728.JPG,healthy,0.25692856,0.2776336669921875
76367d84-6702-4ef7-84f1-fe308315d04d___RS_HL 5967.JPG,healthy,0.22966786,0.0397186279296875
313b7055-4346-4b7c-99fb-ada974f60486___RS_HL 6275.JPG,healthy,0.23209956,0.1611175537109375
5348c7f1-02d4-40ae-989e-1537043644cf___RS_HL 7657.JPG,healthy,0.1932556,0.0067596435546875
e0b3b9e7-70ab-4cd5-ba2f-2924568dc837___RS_HL 7774.JPG,healthy,0.20465681,0.0570526123046875
4e817ac6-818a-431f-af6d-e44477f9b649___RS_HL 7616.JPG,healthy,0.22925265,0.057525634765625
c6d3d356-50ed-4d65-8d29-e1b1b9f8f478___RS_HL 7347.JPG,healthy,0.116066165,0.0201416015625
6acc4c43-8bc1-4a6e-a6d6-93474e9c8502___RS_HL 7654.JPG,healthy,0.19774535,7.62939453125e-05
b30e7ae6-7ea7-4eaf-8ffa-06b0093c9f75___RS_HL 8030.JPG,healthy,0.22253653,0.0597076416015625
2dc5f050-21dd-4b81-a1cb-ef2a9f72f134___RS_HL 5694.JPG,healthy,0.15067974,0.1131439208984375
b202b328-dec4-4b4a-bf6f-50c331f63f89___RS_HL 6311.JPG,healthy,0.078593776,0.038055419921875
57e50846-b756-498f-a4b7-84571faed0ab___RS_HL 7541.JPG,healthy,0.26589447,0.0565643310546875
167f64e6-c4c5-423b-8506-9b8210d5fd75___RS_HL 7926.JPG,healthy,0.17379284,0.1134490966796875
e34850c1-041f-4674-ba19-b3c48956e986___RS_HL 6184.JPG,healthy,0.13097997,0.0908966064453125
decde1a5-7bb9-4f9c-ae10-99b8edcb24fd___RS_HL 7375.JPG,healthy,0.21913716,0.0858154296875
78e648c6-a360-4fa8-b8ab-1225b164b7fd___RS_HL 7243.JPG,healthy,0.24095288,0.047515869140625
e662b14d-58f7-4347-98b7-ba9cbc1e858f___RS_HL 6024.JPG,healthy,0.1492749,0.0943450927734375
b876a8f5-9fee-48fe-817c-f810a55c9ee2___RS_HL 7496.JPG,healthy,0.21560626,0.030487060546875
09b428ff-8046-4c05-9dc3-991b58e4a649___RS_HL 7731.JPG,healthy,0.17986496,0.0
153ee5ec-b8c2-4dd1-9387-cb0e796f301b___RS_HL 7563.JPG,healthy,0.23590477,0.0518035888671875
55eca570-7e6f-4bb9-ae2e-b9834d8fcea7___RS_HL 7726.JPG,healthy,0.20381667,0.0231781005859375
bcc124a4-afd2-4663-86ff-5eef7101bf02___RS_HL 7939.JPG,healthy,0.25407478,0.0290985107421875
e9a9e270-a397-4f0c-a1aa-d064d38379e2___RS_HL 8158.JPG,healthy,0.2286173,0.0453338623046875
07778a5c-8037-425f-aa83-d10b1e1d5db4___RS_HL 7269.JPG,healthy,0.2754801,0.000274658203125
99d2c488-dfa2-4dde-a3de-a9cbeca28583___RS_HL 5823.JPG,healthy,0.26226696,0.294677734375
f4de145c-b5e6-4503-b04c-abc3820ca7b9___RS_HL 8099.JPG,healthy,0.20049927,0.0632171630859375
8a5ead41-d268-4bc8-867e-036f90f3d99c___RS_HL 7771.JPG,healthy,0.17212604,0.066436767578125
e2cce5a6-04a9-436d-8e56-3bf4979b47bc___RS_HL 5886.JPG,healthy,0.26588348,0.3963470458984375
86abe4bd-80fd-4a65-ba6f-fd48e6d51119___RS_HL 6251.JPG,healthy,0.12892982,0.0852203369140625
e00be9db-9536-411d-a9f9-415387f2e605___RS_HL 7249.JPG,healthy,0.19771223,0.0567779541015625
56c024f5-844e-47d0-a936-d1617219125c___RS_HL 7776.JPG,healthy,0.17441519,0.088531494140625
fed54ef2-dab8-4f5f-9cdc-f6c76b9314fb___RS_HL 6118.JPG,healthy,0.15839885,0.0802764892578125
36321868-bd15-45bc-94f7-b86603f7460d___RS_HL 5772.JPG,healthy,0.2587645,0.270172119140625
42f558a0-c252-4949-ba12-232731aa9a6b___RS_HL 7543.JPG,healthy,0.29078776,0.111419677734375
